ID,SubVehID,Choice,Gap,RelativeSpeed,TW,Predicted
1622,1634,2,16,-2,0,0
1623,1636,1,14,-3,0,0
1624,1640,3,16,-2,0,0
1625,1640,3,17,0,0,2
1626,1640,3,17,0,0,2
1627,1640,1,16,0,0,2
1628,1643,1,15,-3,0,0
1629,1644,3,16,0,0,2
1630,1645,2,15,-2,0,0
1631,1645,2,14,-3,0,0
1632,1646,3,15,-3,0,0
1633,1652,2,16,-3,0,0
1634,1659,1,13,-1,0,0
1635,1661,1,15,0,0,2
1636,1661,3,14,0,0,2
1637,1661,1,14,-1,0,0
1638,1664,1,13,-2,0,0
1639,1664,2,12,-2,0,0
1640,1672,2,15,1,0,2
1641,1675,3,15,0,0,2
1642,1675,1,14,-1,0,0
1643,1675,3,14,1,0,2
1644,1694,3,17,0,0,2
1645,1694,1,17,0,0,2
1646,1703,3,16,0,0,2
1647,1703,1,16,-1,0,2
1648,1723,1,17,1,0,2
1649,1723,1,16,-1,0,2
1650,1724,1,13,-3,0,0
1651,1724,2,14,-2,0,0
1652,1724,3,16,0,0,2
1653,1728,2,16,0,0,2
1654,1729,1,14,-1,0,0
1655,1736,1,12,-4,0,0
1656,1740,1,15,0,0,2
1657,1746,2,16,0,0,2
1658,1746,3,16,0,0,2
1659,1750,1,13,-4,0,0
1660,1758,1,5,0,0,0
1661,1785,1,13,-1,0,0
1662,1791,1,15,0,0,2
1663,1816,1,12,-4,0,0
1664,1816,3,12,-4,0,0
1665,1822,1,11,-4,0,0
1666,1823,3,15,1,0,2
1667,1830,1,9,-5,0,0
1668,1831,3,15,3,0,2
1669,1863,2,13,0,0,0
1670,1876,1,14,-1,0,0
1671,1881,1,14,-2,0,0
1672,1882,3,15,0,0,2
1673,1882,1,15,-2,0,0
1674,1889,1,15,-1,0,0
1675,1902,2,15,0,0,2
1676,1904,3,14,-1,0,0
1677,1916,3,13,1,0,2
1678,1916,3,14,0,0,2
1679,1917,1,12,-1,0,0
1680,1918,1,14,0,0,2
1681,1918,3,14,2,0,2
1682,1926,1,14,0,0,2
1683,1935,3,14,0,0,2
1684,1940,1,13,-1,0,0
1685,1940,1,13,-2,0,0
1686,1996,1,13,-2,0,0
1687,2008,2,14,-4,0,0
1688,2046,3,13,0,0,0
1689,2065,1,14,-1,0,0
1690,2065,2,15,-1,0,0
1691,2077,1,13,0,0,0
1692,2086,1,13,0,0,0
1693,2097,3,14,0,0,2
1694,2105,1,12,-1,0,0
1695,2108,1,10,-2,0,0
1696,2123,3,12,-2,0,0
1697,2123,2,13,-2,0,0
1698,2146,1,16,-1,0,2
1699,2146,3,16,0,0,2
1700,2147,1,13,-1,0,0
1701,2172,1,13,-1,0,0
1702,2181,2,11,-8,0,0
1703,2197,1,15,-1,0,0
1704,2236,1,13,0,0,0
1705,2240,1,12,-4,0,0
1706,2240,1,12,-2,0,0
1707,2286,3,15,0,0,2
1708,2297,3,15,0,0,2
1709,2297,1,15,-1,0,0
1710,2314,1,15,-1,0,0
1711,2314,3,16,0,0,2
1712,2319,1,15,0,0,2
1713,2319,1,13,-3,0,0
1714,2325,1,13,0,0,0
1715,2325,1,13,0,0,0
1716,2326,1,15,-3,0,0
1717,2330,3,16,0,0,2
1718,2338,3,15,0,0,2
1719,2338,1,14,0,0,2
1720,2338,3,13,-3,0,0
1721,2358,1,11,-2,0,0
1722,2358,3,15,0,0,2
1723,2358,3,15,0,0,2
1724,2385,1,14,-1,0,0
1725,2385,1,15,0,0,2
1726,2385,1,17,1,0,2
1727,2424,1,15,0,0,2
1728,2430,3,9,-7,0,0
1729,2434,3,12,-1,0,0
1730,2438,2,12,-2,0,0
1731,2438,1,13,0,0,0
1732,2446,3,15,0,0,2
1733,2449,1,13,-2,0,0
1734,2454,2,15,0,0,2
1735,2464,1,14,-1,0,0
1736,2469,3,15,0,0,2
1737,2475,3,15,0,0,2
1738,2479,3,14,0,0,2
1739,2479,1,14,-1,0,0
1740,2479,1,16,-1,0,2
1741,2483,3,16,0,0,2
1742,2483,1,14,-3,0,0
1743,2484,1,13,-1,0,0
1744,2488,3,14,-3,0,0
1745,2488,1,15,0,0,2
1746,2488,3,15,0,0,2
1747,2489,1,15,0,0,2
1748,2489,3,16,0,0,2
1749,2489,1,15,0,0,2
1750,2490,2,16,0,0,2
1751,2508,3,19,1,0,2
1752,2533,2,15,0,0,2
1753,2533,3,13,-1,0,0
1754,2533,1,13,-1,0,0
1755,2548,1,13,-3,0,0
1756,2559,2,13,-5,0,0
1757,2580,1,15,0,0,2
1758,2588,1,12,-4,0,0
1759,2597,1,11,-1,0,0
1760,2597,1,12,1,0,2
1761,2599,1,11,-1,0,0
1762,2599,1,12,-1,0,0
1763,2601,3,16,1,0,2
1764,2601,1,13,-1,0,0
1765,2606,2,11,0,0,0
1766,2606,1,12,-2,0,0
1767,2606,1,13,-1,0,0
1768,2608,3,12,-4,0,0
1769,2608,1,12,-3,0,0
1770,2609,1,14,-5,0,0
1771,2610,3,18,0,0,2
1772,2610,2,17,0,0,2
1773,2611,1,12,-1,0,0
1774,2613,2,16,0,0,2
1775,2613,1,14,-3,0,0
1776,2619,3,14,0,0,2
1777,2619,1,13,-1,0,0
1778,2619,1,13,-1,0,0
1779,2619,1,12,-2,0,0
1780,2621,3,15,-3,0,0
1781,2624,1,14,0,0,2
1782,2633,1,14,-2,0,0
1783,2647,2,11,-4,0,0
1784,2648,3,15,-1,0,0
1785,2650,1,12,-1,0,0
1786,2653,2,10,-5,0,0
1787,2677,1,15,-3,0,0
1788,2677,3,17,0,0,2
1789,2677,3,17,3,0,2
1790,2685,1,14,0,0,2
1791,2685,3,14,0,0,2
1792,2689,3,12,-2,0,0
1793,2689,3,13,-1,0,0
1794,2689,3,14,0,0,2
1795,2702,1,11,-2,0,0
1796,2709,1,15,0,0,2
1797,2711,1,14,-1,0,0
1798,2719,1,13,-5,0,0
1799,2719,1,16,-2,0,0
1800,2721,1,14,-1,0,0
1801,2727,2,14,-1,0,0
1802,2727,1,13,-2,0,0
1803,2730,3,15,1,0,2
1804,2730,3,14,-1,0,0
1805,2755,1,11,-3,0,0
1806,2757,1,10,-3,0,0
1807,2758,3,15,0,0,2
1808,2759,3,11,-2,0,0
1809,2759,1,12,0,0,0
1810,2761,1,16,0,0,2
1811,2763,2,14,-2,0,0
1812,2765,1,11,-4,0,0
1813,2765,3,13,-1,0,0
1814,2765,1,10,-2,0,0
1815,2781,3,13,0,0,0
1816,2784,3,10,-3,0,0
1817,2784,1,12,0,0,0
1818,2784,3,15,3,0,2
1819,2805,2,11,-4,0,0
1820,2805,1,15,0,0,2
1821,2807,1,13,-1,0,0
1822,2807,2,12,-1,0,0
1823,2811,1,14,0,0,2
1824,2811,1,14,-1,0,0
1825,2814,1,14,-3,0,0
1826,2814,1,14,-2,0,0
1827,2815,1,14,0,0,2
1828,2816,3,16,1,0,2
1829,2816,3,16,1,0,2
1830,2816,1,15,0,0,2
1831,2817,1,13,-4,0,0
1832,2817,3,14,-2,0,0
1833,2820,3,15,0,0,2
1834,2820,3,16,0,0,2
1835,2820,3,17,1,0,2
1836,2821,1,15,0,0,2
1837,2823,2,14,-1,0,0
1838,2823,1,16,1,0,2
1839,2830,1,13,-5,0,0
1840,2830,3,12,-4,0,0
1841,2836,1,10,-5,0,0
1842,2836,1,13,-2,0,0
1843,2843,3,14,-2,0,0
1844,2843,1,14,-2,0,0
1845,2859,1,15,-1,0,0
1846,2861,2,12,-4,0,0
1847,2861,1,12,-2,0,0
1848,2871,3,14,0,0,2
1849,2873,2,13,0,0,0
1850,2873,1,13,-1,0,0
1851,2873,1,13,0,0,0
1852,2878,1,14,0,0,2
1853,2885,1,13,-5,0,0
1854,2896,1,14,-2,0,0
1855,2896,2,14,-1,0,0
1856,2898,3,15,0,0,2
1857,2898,3,15,0,0,2
1858,2915,3,15,-1,0,0
1859,2916,1,11,-3,0,0
1860,2917,1,10,-3,0,0
1861,2917,3,13,0,0,0
1862,2918,2,11,0,0,0
1863,2918,1,10,-2,0,0
1864,2924,3,15,-1,0,0
1865,2939,1,14,-6,0,0
1866,2940,1,12,0,0,0
1867,2946,2,13,-2,0,0
1868,2947,3,14,-2,0,0
1869,2961,1,12,-3,0,0
1870,2961,2,14,0,0,2
1871,2964,1,10,-4,0,0
1872,2964,3,15,0,0,2
1873,13,1,12,0,1,0
1874,79,1,10,-6,1,0
1875,79,3,16,8,1,2
1876,82,1,15,2,1,2
1877,95,2,13,-2,1,0
1878,111,1,13,0,1,0
1879,125,1,12,-1,1,0
1880,125,1,14,0,1,0
1881,133,1,13,-4,1,0
1882,133,1,14,1,1,2
1883,133,3,13,3,1,2
1884,133,2,15,1,1,2
1885,133,1,15,0,1,0
1886,133,1,14,-1,1,0
1887,133,3,15,3,1,2
1888,133,1,15,3,1,2
1889,139,1,12,0,1,0
1890,184,1,11,0,1,0
1891,204,2,13,-2,1,0
1892,204,1,15,3,1,2
1893,223,1,11,-1,1,0
1894,231,1,14,0,1,0
1895,240,2,13,1,1,0
1896,240,3,13,2,1,2
1897,240,1,13,0,1,0
1898,245,3,12,1,1,0
1899,245,3,11,1,1,0
1900,256,1,14,0,1,0
1901,260,1,12,0,1,0
1902,260,3,12,0,1,0
1903,260,3,10,2,1,0
1904,266,1,13,-2,1,0
1905,266,1,13,-1,1,0
1906,278,1,8,-8,1,0
1907,278,1,6,-9,1,0
1908,281,1,12,-5,1,0
1909,281,2,14,-2,1,0
1910,281,1,11,-3,1,0
1911,304,3,14,2,1,2
1912,304,3,14,-4,1,0
1913,304,1,14,-4,1,0
1914,310,1,15,0,1,0
1915,310,1,15,0,1,0
1916,310,3,16,0,1,2
1917,310,1,13,-2,1,0
1918,310,3,15,1,1,2
1919,317,3,13,0,1,0
1920,320,1,17,0,1,2
1921,320,3,15,2,1,2
1922,320,1,15,0,1,0
1923,398,1,12,-3,1,0
1924,457,1,12,0,1,0
1925,472,3,16,3,1,2
1926,488,3,14,0,1,0
1927,496,3,16,1,1,2
1928,505,2,12,2,1,2
1929,505,3,16,1,1,2
1930,522,1,14,0,1,0
1931,522,1,14,0,1,0
1932,531,1,10,-2,1,0
1933,531,1,11,-2,1,0
1934,605,1,12,-5,1,0
1935,605,1,13,-2,1,0
1936,646,1,13,-1,1,0
1937,646,3,17,2,1,2
1938,651,3,12,2,1,2
1939,652,2,14,-1,1,0
1940,652,1,10,-2,1,0
1941,652,3,14,0,1,0
1942,652,1,14,0,1,0
1943,660,1,11,-2,1,0
1944,663,1,13,-2,1,0
1945,663,1,14,0,1,0
1946,663,1,13,-2,1,0
1947,663,1,12,-2,1,0
1948,690,3,15,-2,1,0
1949,690,3,15,0,1,0
1950,690,2,17,3,1,2
1951,692,3,17,0,1,2
1952,692,1,15,-1,1,0
1953,692,3,16,0,1,2
1954,699,2,15,-1,1,0
1955,709,3,17,2,1,2
1956,709,3,14,0,1,0
1957,709,1,16,0,1,2
1958,713,3,15,-2,1,0
1959,737,3,17,2,1,2
1960,737,1,18,2,1,2
1961,756,2,15,-2,1,0
1962,773,1,14,-3,1,0
1963,780,3,16,3,1,2
1964,780,1,14,0,1,0
1965,780,3,14,7,1,2
1966,783,3,16,0,1,2
1967,783,3,15,3,1,2
1968,783,3,17,2,1,2
1969,783,1,15,0,1,0
1970,788,3,16,3,1,2
1971,788,3,16,4,1,2
1972,815,2,12,-4,1,0
1973,815,1,10,-1,1,0
1974,818,1,13,-1,1,0
1975,820,1,13,0,1,0
1976,827,1,14,-4,1,0
1977,827,1,13,-5,1,0
1978,841,1,14,1,1,2
1979,852,3,17,1,1,2
1980,852,3,16,1,1,2
1981,854,3,15,0,1,0
1982,854,1,14,0,1,0
1983,867,3,14,1,1,2
1984,870,3,14,-3,1,0
1985,870,1,13,-5,1,0
1986,870,1,10,-6,1,0
1987,870,3,17,1,1,2
1988,891,3,16,0,1,2
1989,891,1,14,-4,1,0
1990,891,1,15,-1,1,0
1991,891,3,16,0,1,2
1992,891,1,15,-2,1,0
1993,892,3,17,0,1,2
1994,894,2,17,4,1,2
1995,900,1,13,0,1,0
1996,914,3,12,-5,1,0
1997,918,1,12,-3,1,0
1998,918,3,16,2,1,2
1999,918,3,14,4,1,2
2000,927,1,11,1,1,0
2001,927,3,12,2,1,2
2002,936,1,13,-1,1,0
2003,939,1,12,-1,1,0
2004,954,1,12,-4,1,0
2005,954,2,12,-1,1,0
2006,954,1,12,0,1,0
2007,969,1,13,-2,1,0
2008,969,3,13,0,1,0
2009,969,1,13,-2,1,0
2010,969,1,11,-1,1,0
2011,969,3,13,0,1,0
2012,982,1,13,-2,1,0
2013,982,3,15,0,1,0
2014,986,3,14,3,1,2
2015,1019,1,16,0,1,2
2016,1019,2,15,0,1,0
2017,1031,2,15,-1,1,0
2018,1034,3,14,0,1,0
2019,1034,1,12,-1,1,0
2020,1034,1,12,-1,1,0
2021,1034,3,14,0,1,0
2022,1035,1,15,0,1,0
2023,1045,1,10,-2,1,0
2024,1045,2,13,2,1,2
2025,1054,1,14,-1,1,0
2026,1059,3,12,-1,1,0
2027,1059,1,12,-1,1,0
2028,1069,3,11,2,1,0
2029,1069,1,13,0,1,0
2030,1071,3,13,2,1,2
2031,1071,3,13,1,1,0
2032,1091,3,11,-2,1,0
2033,1091,3,12,0,1,0
2034,1091,1,12,0,1,0
2035,1091,1,11,0,1,0
2036,1101,1,14,0,1,0
2037,1101,1,13,0,1,0
2038,1101,3,14,3,1,2
2039,1115,1,16,-8,1,0
2040,1115,2,15,0,1,0
2041,1115,1,14,0,1,0
2042,1115,2,15,1,1,2
2043,1115,3,15,8,1,2
2044,1118,1,14,6,1,2
2045,1138,1,16,-2,1,0
2046,1149,1,15,0,1,0
2047,1151,1,14,0,1,0
2048,1151,1,13,-1,1,0
2049,1151,1,14,0,1,0
2050,1151,1,13,1,1,0
2051,1151,3,13,1,1,0
2052,1163,1,12,0,1,0
2053,1171,2,10,-5,1,0
2054,1171,1,14,0,1,0
2055,1171,1,12,0,1,0
2056,1171,3,10,0,1,0
2057,1172,3,14,3,1,2
2058,1186,1,14,-2,1,0
2059,1186,3,14,0,1,0
2060,1193,2,16,1,1,2
2061,1193,3,15,1,1,2
2062,1225,1,12,-1,1,0
2063,1228,1,13,-2,1,0
2064,1229,1,11,-5,1,0
2065,1229,2,11,-4,1,0
2066,1229,1,9,-4,1,0
2067,1235,1,14,-2,1,0
2068,1242,3,16,-3,1,0
2069,1244,1,15,0,1,0
2070,1244,3,17,2,1,2
2071,1249,2,16,0,1,2
2072,1250,1,16,0,1,2
2073,1250,1,13,-3,1,0
2074,1250,1,14,3,1,2
2075,1292,1,13,-1,1,0
2076,1292,1,14,0,1,0
2077,1301,1,14,-1,1,0
2078,1301,3,12,0,1,0
2079,1301,1,13,-1,1,0
2080,1301,2,12,0,1,0
2081,1303,3,16,2,1,2
2082,1308,2,17,0,1,2
2083,1308,1,15,-2,1,0
2084,1308,3,15,2,1,2
2085,1316,3,16,2,1,2
2086,1316,3,17,2,1,2
2087,1326,2,16,0,1,2
2088,1326,3,16,0,1,2
2089,1357,1,14,0,1,0
2090,1363,1,15,0,1,0
2091,1363,3,15,2,1,2
2092,1363,1,16,3,1,2
2093,1381,3,14,1,1,2
2094,1395,3,14,0,1,0
2095,1398,1,11,-2,1,0
2096,1398,1,12,-1,1,0
2097,1476,1,13,0,1,0
2098,1476,3,14,0,1,0
2099,1476,3,13,2,1,2
2100,1478,1,16,0,1,2
2101,1478,2,15,-1,1,0
2102,1478,3,18,6,1,2
2103,1482,3,13,0,1,0
2104,1489,2,15,-1,1,0
2105,1489,1,16,-3,1,0
2106,1489,3,15,2,1,2
2107,1489,2,11,-4,1,0
2108,1492,3,15,-1,1,0
2109,1492,3,15,5,1,2
2110,1499,1,15,1,1,2
2111,1521,1,16,0,1,2
2112,1529,1,14,-1,1,0
2113,1559,1,13,-2,1,0
2114,1559,3,13,1,1,0
2115,1571,2,12,-2,1,0
2116,1571,3,11,-2,1,0
2117,1597,1,15,0,1,0
2118,1603,3,17,0,1,2
2119,1605,2,15,-2,1,0
2120,1605,2,17,4,1,2
2121,1610,1,18,0,1,2
2122,1610,3,19,0,1,2
2123,1633,3,16,0,1,2
2124,1633,3,16,0,1,2
2125,1636,1,14,0,1,0
2126,1636,2,14,0,1,0
2127,1636,1,14,-1,1,0
2128,1664,1,15,3,1,2
2129,1664,3,15,2,1,2
2130,1669,1,15,0,1,0
2131,1672,3,14,0,1,0
2132,1675,1,14,0,1,0
2133,1680,3,15,0,1,0
2134,1686,1,13,-1,1,0
2135,1686,1,13,-1,1,0
2136,1686,3,13,0,1,0
2137,1686,2,14,1,1,2
2138,1686,3,13,0,1,0
2139,1693,3,17,2,1,2
2140,1693,3,15,2,1,2
2141,1693,3,19,1,1,2
2142,1694,3,17,0,1,2
2143,1694,3,16,0,1,2
2144,1703,1,15,1,1,2
2145,1703,3,15,1,1,2
2146,1711,1,17,0,1,2
2147,1711,3,16,1,1,2
2148,1720,3,16,0,1,2
2149,1733,1,16,0,1,2
2150,1733,2,16,0,1,2
2151,1733,3,17,0,1,2
2152,1739,1,15,1,1,2
2153,1749,3,16,0,1,2
2154,1749,3,17,0,1,2
2155,1757,1,4,-12,1,0
2156,1757,1,4,-11,1,0
2157,1757,1,4,-11,1,0
2158,1762,1,6,-1,1,0
2159,1778,2,15,-2,1,0
2160,1778,1,15,-1,1,0
2161,1778,3,14,1,1,2
2162,1783,1,14,-1,1,0
2163,1783,1,14,-2,1,0
2164,1801,3,17,1,1,2
2165,1802,1,14,0,1,0
2166,1823,3,14,0,1,0
2167,1823,1,14,0,1,0
2168,1831,3,15,11,1,2
2169,1835,1,12,-2,1,0
2170,1854,2,12,-4,1,0
2171,1860,3,12,1,1,0
2172,1860,3,14,1,1,2
2173,1860,3,14,2,1,2
2174,1873,1,16,0,1,2
2175,1873,1,14,-2,1,0
2176,1873,3,17,-1,1,2
2177,1873,1,16,0,1,2
2178,1873,3,16,0,1,2
2179,1880,2,15,-2,1,0
2180,1889,1,16,0,1,2
2181,1889,1,15,0,1,0
2182,1915,1,10,-2,1,0
2183,1915,1,11,-3,1,0
2184,1915,1,12,-2,1,0
2185,1935,3,14,4,1,2
2186,1935,3,12,1,1,0
2187,1940,1,12,-1,1,0
2188,1962,3,15,0,1,0
2189,1962,1,15,-1,1,0
2190,1962,2,16,1,1,2
2191,1966,3,18,0,1,2
2192,1966,2,18,0,1,2
2193,1966,3,19,2,1,2
2194,1966,3,18,1,1,2
2195,1966,1,16,0,1,2
2196,1966,3,19,1,1,2
2197,1966,1,17,1,1,2
2198,1966,3,19,2,1,2
2199,1966,3,19,2,1,2
2200,1966,1,19,3,1,2
2201,1986,3,15,0,1,0
2202,1996,1,15,0,1,0
2203,2043,2,14,0,1,0
2204,2056,1,15,0,1,0
2205,2056,3,16,2,1,2
2206,2062,3,14,-1,1,0
2207,2062,1,14,0,1,0
2208,2062,3,14,0,1,0
2209,2086,1,13,-1,1,0
2210,2097,1,12,-2,1,0
2211,2102,1,13,0,1,0
2212,2129,1,12,0,1,0
2213,2136,1,12,-1,1,0
2214,2136,1,12,-2,1,0
2215,2136,2,13,-1,1,0
2216,2136,1,12,-2,1,0
2217,2136,3,12,1,1,0
2218,2137,3,14,0,1,0
2219,2137,1,13,0,1,0
2220,2137,1,13,0,1,0
2221,2138,1,12,-3,1,0
2222,2147,1,14,-1,1,0
2223,2153,3,15,0,1,0
2224,2153,1,17,4,1,2
2225,2153,2,16,1,1,2
2226,2162,3,13,0,1,0
2227,2162,1,13,0,1,0
2228,2162,3,13,0,1,0
2229,2162,3,13,1,1,0
2230,2165,1,14,0,1,0
2231,2165,3,13,0,1,0
2232,2170,1,14,0,1,0
2233,2170,3,14,0,1,0
2234,2170,3,14,0,1,0
2235,2172,3,16,1,1,2
2236,2172,2,15,0,1,0
2237,2178,1,12,-1,1,0
2238,2181,1,13,-3,1,0
2239,2190,1,14,0,1,0
2240,2190,3,12,-2,1,0
2241,2197,3,16,0,1,2
2242,2197,1,16,0,1,2
2243,2218,1,14,-1,1,0
2244,2218,1,15,-1,1,0
2245,2218,2,15,0,1,0
2246,2218,1,14,0,1,0
2247,2220,1,13,-1,1,0
2248,2220,3,13,0,1,0
2249,2237,1,13,-3,1,0
2250,2237,1,13,-3,1,0
2251,2237,1,13,-2,1,0
2252,2239,2,12,4,1,2
2253,2250,1,14,0,1,0
2254,2263,1,13,0,1,0
2255,2280,2,14,0,1,0
2256,2296,2,15,2,1,2
2257,2311,3,15,0,1,0
2258,2311,2,13,-1,1,0
2259,2311,3,17,1,1,2
2260,2311,2,15,-2,1,0
2261,2316,1,13,0,1,0
2262,2326,1,14,-1,1,0
2263,2330,3,17,4,1,2
2264,2336,1,15,-1,1,0
2265,2351,1,12,0,1,0
2266,2351,3,15,-1,1,0
2267,2351,1,12,0,1,0
2268,2359,3,13,-1,1,0
2269,2366,2,14,0,1,0
2270,2366,1,14,-2,1,0
2271,2382,1,14,-2,1,0
2272,2382,1,14,2,1,2
2273,2388,3,16,2,1,2
2274,2388,3,16,2,1,2
2275,2391,3,14,2,1,2
2276,2399,3,14,0,1,0
2277,2399,1,13,-1,1,0
2278,2399,3,14,-1,1,0
2279,2399,1,14,1,1,2
2280,2417,2,13,0,1,0
2281,2417,1,12,0,1,0
2282,2417,1,13,0,1,0
2283,2417,3,14,0,1,0
2284,2421,2,15,0,1,0
2285,2424,2,15,0,1,0
2286,2424,3,13,4,1,2
2287,2428,1,13,0,1,0
2288,2428,3,11,-3,1,0
2289,2428,3,14,0,1,0
2290,2464,1,13,0,1,0
2291,2465,1,14,0,1,0
2292,2465,1,14,0,1,0
2293,2466,1,14,-2,1,0
2294,2466,1,13,-3,1,0
2295,2467,3,16,1,1,2
2296,2467,1,16,3,1,2
2297,2479,2,16,0,1,2
2298,2479,3,15,2,1,2
2299,2505,2,11,-3,1,0
2300,2517,1,13,0,1,0
2301,2517,3,13,1,1,0
2302,2517,2,14,2,1,2
2303,2521,3,15,0,1,0
2304,2529,3,13,-1,1,0
2305,2529,1,13,0,1,0
2306,2548,3,15,2,1,2
2307,2560,1,13,-1,1,0
2308,2560,3,15,0,1,0
2309,2596,1,14,-2,1,0
2310,2596,1,14,-1,1,0
2311,2610,2,14,0,1,0
2312,2610,2,15,2,1,2
2313,2621,2,16,0,1,2
2314,2633,1,14,1,1,2
2315,2633,3,14,1,1,2
2316,2633,3,13,5,1,2
2317,2647,2,13,-4,1,0
2318,2647,1,13,-3,1,0
2319,2647,1,15,-1,1,0
2320,2647,1,15,0,1,0
2321,2647,3,15,3,1,2
2322,2647,3,15,2,1,2
2323,2677,3,17,2,1,2
2324,2680,2,14,-2,1,0
2325,2680,1,16,0,1,2
2326,2680,1,15,0,1,0
2327,2680,3,15,0,1,0
2328,2684,1,13,-1,1,0
2329,2684,1,13,0,1,0
2330,2684,1,13,-1,1,0
2331,2684,3,14,3,1,2
2332,2686,1,13,1,1,0
2333,2694,1,12,-4,1,0
2334,2721,3,13,5,1,2
2335,2728,2,13,-5,1,0
2336,2728,2,17,3,1,2
2337,2728,1,12,-3,1,0
2338,2737,3,15,1,1,2
2339,2741,3,15,2,1,2
2340,2758,1,14,0,1,0
2341,2770,2,10,-5,1,0
2342,2774,1,12,2,1,2
2343,2774,3,12,2,1,2
2344,2779,3,11,-3,1,0
2345,2779,1,10,-2,1,0
2346,2790,1,12,-3,1,0
2347,2790,1,13,-2,1,0
2348,2790,3,12,2,1,2
2349,2804,3,14,2,1,2
2350,2805,2,13,-3,1,0
2351,2805,1,15,0,1,0
2352,2817,1,15,0,1,0
2353,2817,3,15,0,1,0
2354,2817,1,15,-1,1,0
2355,2817,1,14,-1,1,0
2356,2837,1,15,1,1,2
2357,2837,2,15,-2,1,0
2358,2837,1,15,-1,1,0
2359,2837,3,17,1,1,2
2360,2837,2,17,2,1,2
2361,2837,3,15,0,1,0
2362,2837,3,17,5,1,2
2363,2878,1,12,-2,1,0
2364,2883,1,14,0,1,0
2365,2883,1,12,0,1,0
2366,2883,3,14,0,1,0
2367,2883,3,15,0,1,0
2368,2883,1,12,0,1,0
2369,2885,1,15,0,1,0
2370,2885,3,16,6,1,2
2371,2885,3,14,0,1,0
2372,2885,2,16,5,1,2
2373,2885,3,15,4,1,2
2374,2886,3,14,0,1,0
2375,2886,3,15,2,1,2
2376,2890,3,16,1,1,2
2377,2890,1,14,-2,1,0
2378,2890,3,14,-1,1,0
2379,2890,2,14,-1,1,0
2380,2901,2,13,-3,1,0
2381,2901,1,10,-4,1,0
2382,2901,1,13,0,1,0
2383,2916,2,14,0,1,0
2384,2917,2,14,4,1,2
2385,2924,3,19,2,1,2
2386,2924,3,16,0,1,2
2387,2924,3,19,3,1,2
2388,2946,1,14,-1,1,0
2389,2950,1,14,0,1,0
2390,2950,2,15,3,1,2
2391,2950,3,14,1,1,2
2392,2950,3,14,0,1,0
2393,2950,3,14,3,1,2
2394,2986,1,11,0,1,0
2395,2989,2,13,-1,1,0
2396,2999,1,13,1,1,0
2397,2999,3,13,1,1,0
2398,3002,1,13,0,1,0
2399,3002,3,15,3,1,2
2400,3002,2,15,4,1,2
